pkid,fkcallingsearchspace,fkroutepartition,sortorder
140ea0e5-cbea-6525-9056-2d314fd91e3f,cf7cf43f-e634-7f0c-cebc-53eb0edcfcb0,36146fcc-226f-4dea-bb92-16b138bba234,1
f12771bd-72d0-22c5-36ad-41197f61c83e,3792b43f-7b45-8d6b-9f66-3e44573c96d1,68719a55-30a9-433d-8a00-dc0d0ee06224,1
5961fd7d-8983-27d5-a6a4-3218e57d8cfe,3792b43f-7b45-8d6b-9f66-3e44573c96d1,6d82f197-f393-4557-9050-d11d5a54acfe,2
648b8edd-d09b-7d58-d4ff-680ba6e9c2f0,3792b43f-7b45-8d6b-9f66-3e44573c96d1,61e3240a-1b94-49c5-b831-a1d6dd8ca2c5,3
ca882fab-0b99-acb9-7f75-c6a0baa91772,745d18ff-8d92-bebb-0bec-a1c23f0f1ddb,0533d41b-5f91-492f-84ee-66f76cff6806,5
740746c1-44b0-434a-d04c-d62271911796,60126cb5-812c-519e-99b0-d34b4002c8b1,131be6be-c405-fa54-8411-30c02f15c868,1
de84c763-6510-c7a1-5789-f2e46a4b8df7,c6f9e333-86bb-d6da-6736-0c568f3c98ae,72bda5ae-8815-e20a-df21-12a5a5846901,1
7c506983-d4be-836e-7ead-62ae32af4d7a,72f1c6e6-d503-2998-592a-91456098d7d9,fe4b42f0-b1d9-4fad-80f7-c9661020d453,2
e0a9dd75-6a0c-1e6a-e8f0-a3aa4ff21350,a6af3a14-f1c5-63a6-f48c-ee20e3d9a33e,b81d432e-9bac-4193-8eca-6b648a25f119,1
c8feccec-8858-affa-8357-0a25635ecefe,a6af3a14-f1c5-63a6-f48c-ee20e3d9a33e,61e3240a-1b94-49c5-b831-a1d6dd8ca2c5,2
3f2b6a6c-bc92-8306-909a-a7936b748191,cf422483-6da8-350c-72d4-ab964744cee1,e24489b0-807a-418b-9e3e-84a3297589f1,0
f92f26a9-ceb1-c292-c1b5-98c9655c30a0,cf422483-6da8-350c-72d4-ab964744cee1,36146fcc-226f-4dea-bb92-16b138bba234,1
ea8d02ed-f994-850d-5ac3-10142b70499a,cf422483-6da8-350c-72d4-ab964744cee1,0ca31a98-b64f-4dda-b2c4-d76dc7c93076,2
3c5144e9-2a45-c7bc-9897-964e81d0b50f,cf3610b0-0f10-6cdc-02cb-2d16022d1a99,a25d5c66-ad20-4eac-be47-7d3c9cfa82dd,0
8d5d0f60-8090-607e-cee3-d483bcfa3a30,cf3610b0-0f10-6cdc-02cb-2d16022d1a99,36146fcc-226f-4dea-bb92-16b138bba234,1
3ae8bee1-942f-7e1b-fc4d-aea2477f63a7,cf3610b0-0f10-6cdc-02cb-2d16022d1a99,0ca31a98-b64f-4dda-b2c4-d76dc7c93076,2
3fa6695d-e48b-50bd-b131-5e7634a6d35d,cf2be461-327b-7386-a764-a2a4e57221e8,c63aa235-f9d4-4c78-9117-92353bbc6993,0
34ae882d-c0b7-67b6-6874-aa4e0e8058fa,82028ca3-13db-8eb8-4325-2d7d1cf33136,7897e089-e840-4768-84f7-03d33847f58a,1
af9cba9e-162a-ad81-6ac9-aacc56c79e16,82028ca3-13db-8eb8-4325-2d7d1cf33136,2a84620d-a0d7-4fb1-8680-ec504f49c566,2
18c0851e-5d9a-0d0c-6df9-61d21fa107c2,81d2968e-5446-20a5-3240-0b484ecffec8,7bd7d973-53a0-4ea4-ae0d-7fbe00793a06,0
d74d6f9b-6e9c-d506-478a-ccdef3f32416,81ba4902-9ca1-7aa7-296d-bc4cdce91710,07e3e5d4-6c77-41bf-a0e6-4282d0df1d48,0
1f24795b-7a5a-cc02-bbc9-2c53ca557582,81adf9b7-f83c-f336-3dfd-0995958ab3e8,2ac64044-5a52-4e94-9ce5-bacf98376e7a,0
2f6f2a5c-ae8f-d64d-2a2a-51e8d1551a9a,81adf9b7-f83c-f336-3dfd-0995958ab3e8,31938594-587d-4c2b-b08b-9b3ce507a9f2,1
ec8a64b8-5b94-a1e2-2fe2-22a8d1be03d7,81adf9b7-f83c-f336-3dfd-0995958ab3e8,2a84620d-a0d7-4fb1-8680-ec504f49c566,2
98875de4-7d03-0a3e-42f5-0ddbb2783871,816eec34-9c21-beb9-0558-fe86a1bfa922,2ac64044-5a52-4e94-9ce5-bacf98376e7a,0
3457954e-d6e4-da0c-ccd2-dd4c939e89f5,cf1e7058-9f3d-8a46-69d7-9030354f356b,2ac64044-5a52-4e94-9ce5-bacf98376e7a,0
04a5e3b0-ceac-fb5a-f25e-512f6a55f042,cf1e7058-9f3d-8a46-69d7-9030354f356b,eff9a52c-f3b2-4ccd-8ee8-1a37cbac2b6b,1
2091cce7-ef53-2f12-f2e3-b6c52d7142bd,cf1e7058-9f3d-8a46-69d7-9030354f356b,2a84620d-a0d7-4fb1-8680-ec504f49c566,2
9bc8ef25-4d09-7f88-78a5-a2b4bb17a123,cf177ca3-52de-b956-565b-42d7a8049ff4,a37d7212-5ad4-45b9-979f-28a28a5b4080,0
85ef259f-540b-7c0d-0f37-0d0a5ee2cc95,cf09c129-a8aa-0532-2704-8994a2362dff,b81d432e-9bac-4193-8eca-6b648a25f119,0
4920521f-1d28-69f2-3087-d7b172cbcb38,cf09c129-a8aa-0532-2704-8994a2362dff,61e3240a-1b94-49c5-b831-a1d6dd8ca2c5,1
ad1838e1-eafa-d225-5977-566c7d5a2075,cf09c129-a8aa-0532-2704-8994a2362dff,998526f8-3944-4c1c-b393-c8c397fe3986,2
ec92d20c-9d24-75cf-598d-008016c014ac,cf09c129-a8aa-0532-2704-8994a2362dff,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3
ad257bec-dd35-5b00-f8ff-1d133e4457ad,cf09c129-a8aa-0532-2704-8994a2362dff,50f245a9-e6dd-4d14-a166-f41445e0a236,4
4d8e5d1e-a991-1689-e376-9c753b2433b7,cf09c129-a8aa-0532-2704-8994a2362dff,0533d41b-5f91-492f-84ee-66f76cff6806,5
7da08e34-23d2-8205-8926-f6f01c22ea1e,cf09c129-a8aa-0532-2704-8994a2362dff,1b03ba92-cf96-469d-8fce-f65eb9600c6a,6
ce8bf787-017c-fe55-8c57-a0b116019d21,cf09c129-a8aa-0532-2704-8994a2362dff,97efb347-833a-4545-87f2-2d1120f31fc2,7
f0c9efa4-a235-b076-4220-7ac5540ccbb5,cf09c129-a8aa-0532-2704-8994a2362dff,bc73a4a8-b1c6-42fe-a7a4-d9165a62310b,8
f1077115-7b10-1510-a32c-7db1af4fc28e,cefd8c7e-6bae-20bf-7a29-cc8e87f63529,8fc14fef-d050-4cf0-9f12-1460f9165342,0
7e108869-0414-26b8-0e2a-0067d0a31842,cec745cc-748d-cdf1-bc22-7456894466bd,1f3403f0-afe7-4a06-8cf4-26e970ff71ce,0
fe7ccf63-71d9-f190-577f-a149de6cc72a,cec3a65a-fa13-c5cf-8998-91fe396cb809,b81d432e-9bac-4193-8eca-6b648a25f119,0
096b4a2d-e367-8ca0-9444-1b9d03c9bf25,cec3a65a-fa13-c5cf-8998-91fe396cb809,61e3240a-1b94-49c5-b831-a1d6dd8ca2c5,1
2f46a356-dbda-ddb5-1af4-107bd2975b56,816eec34-9c21-beb9-0558-fe86a1bfa922,5e423217-abbd-4bbf-8487-c2bf1962add2,1
d6988862-0348-2222-aff8-11b425361933,816eec34-9c21-beb9-0558-fe86a1bfa922,2a84620d-a0d7-4fb1-8680-ec504f49c566,2
5ff34690-9c23-6abe-0e48-6abce56a16aa,8150d82d-18bf-92a0-5977-27fc89762458,0ddc5de4-a7b4-412c-a9b5-c7c4d76e4837,0
bec7fc01-5840-9e6c-353b-ba32e189ab5c,814250fc-44f3-08af-f19e-6184d4080b66,7caa140f-877d-4e45-8003-68b386d690f1,0
5dd7e815-b8c1-d5bf-ce94-e94ca27a1b1d,814250fc-44f3-08af-f19e-6184d4080b66,36146fcc-226f-4dea-bb92-16b138bba234,1
b18fed67-5c0a-6577-6d08-fac9592c2e96,814250fc-44f3-08af-f19e-6184d4080b66,0ca31a98-b64f-4dda-b2c4-d76dc7c93076,2
da35e59e-f5ea-9007-82f8-36c1654ac8dc,812a65d7-f102-96a1-e070-879e7a8c1baa,2ac64044-5a52-4e94-9ce5-bacf98376e7a,0
67a62552-801b-27f0-3038-d1b06a7a93e9,812a65d7-f102-96a1-e070-879e7a8c1baa,fb74267f-a338-4253-95d8-94f4d2fa3ec6,1
28323bea-b9a5-ef41-71e2-77c67b1092e1,812a65d7-f102-96a1-e070-879e7a8c1baa,2a84620d-a0d7-4fb1-8680-ec504f49c566,2
48d07b14-0d73-1b91-ec0d-0cca6477366d,81074d25-0ae7-981d-f05a-2fb9ad2968e3,a4e9780e-664e-41bf-93ef-8068e74bb65c,0
5d107142-cf5d-768a-d7c4-f2f724ae6c69,8105fe11-af77-a14e-19ca-d67185c7dd15,b81d432e-9bac-4193-8eca-6b648a25f119,0
41bf6ed5-3221-ee46-d7dd-e8ab097ba897,8105fe11-af77-a14e-19ca-d67185c7dd15,61e3240a-1b94-49c5-b831-a1d6dd8ca2c5,1
6a9ac529-6a7d-7391-3766-7a63570dd2bd,8105fe11-af77-a14e-19ca-d67185c7dd15,9b5943f8-f458-4898-9d1f-6e6bae92e84e,2
87eb86f6-b53f-467e-d2e2-0ea54ce7c889,8105fe11-af77-a14e-19ca-d67185c7dd15,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3
095d4359-7475-6070-f3a6-383f372941f8,8105fe11-af77-a14e-19ca-d67185c7dd15,0533d41b-5f91-492f-84ee-66f76cff6806,4
673e6763-ce48-2daf-7810-9cfe955d89e9,8105fe11-af77-a14e-19ca-d67185c7dd15,50f245a9-e6dd-4d14-a166-f41445e0a236,5
d248d659-4584-9400-7f56-ffc11ae3a8a1,e36fb481-e5c3-a4f7-dc3a-55ec2a06ca95,c2ebb245-6a5f-46fe-86ba-c174274f3a0e,8
5c520159-14b8-24be-f268-2ad5f432b552,e36fb481-e5c3-a4f7-dc3a-55ec2a06ca95,bc73a4a8-b1c6-42fe-a7a4-d9165a62310b,7
3f704f07-ada1-0ee9-6cb8-166765296906,e36fb481-e5c3-a4f7-dc3a-55ec2a06ca95,97efb347-833a-4545-87f2-2d1120f31fc2,6
abd39361-592a-e777-8453-321fad1025fd,e36fb481-e5c3-a4f7-dc3a-55ec2a06ca95,1b03ba92-cf96-469d-8fce-f65eb9600c6a,5
4e73d021-d0ae-14d7-4625-3599bf37358a,e36fb481-e5c3-a4f7-dc3a-55ec2a06ca95,0533d41b-5f91-492f-84ee-66f76cff6806,4
5b103abd-e129-cc83-7e50-9ab2d3d0f671,e36fb481-e5c3-a4f7-dc3a-55ec2a06ca95,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3
a80dc4f2-749e-29a2-b938-ea138c5f8c81,e36fb481-e5c3-a4f7-dc3a-55ec2a06ca95,61e3240a-1b94-49c5-b831-a1d6dd8ca2c5,2
f2a1e3d6-babb-2e3f-bf0c-e11f26f55182,e36fb481-e5c3-a4f7-dc3a-55ec2a06ca95,50f245a9-e6dd-4d14-a166-f41445e0a236,1
cba010af-b0fd-92eb-49af-d18239926a1a,8105fe11-af77-a14e-19ca-d67185c7dd15,1b03ba92-cf96-469d-8fce-f65eb9600c6a,6
a347473d-6e51-4332-7e80-891e845f8ed1,8105fe11-af77-a14e-19ca-d67185c7dd15,97efb347-833a-4545-87f2-2d1120f31fc2,7
12e5ddc8-0c16-e999-c88d-effc0cbcf468,cec3a65a-fa13-c5cf-8998-91fe396cb809,36c88985-8bf1-40d9-88d0-3523533bfeca,2
c29a22e2-17bc-fde0-c45e-7467341a8231,cec3a65a-fa13-c5cf-8998-91fe396cb809,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3
17a4c1a6-1f3a-7c8a-1653-be5e20e38d8f,cec3a65a-fa13-c5cf-8998-91fe396cb809,50f245a9-e6dd-4d14-a166-f41445e0a236,4
0f54878c-9b92-a09a-ea3e-5f70253ba30d,cec3a65a-fa13-c5cf-8998-91fe396cb809,0533d41b-5f91-492f-84ee-66f76cff6806,5
da82cb8c-4032-17a6-7ef5-037d11436ff9,cec3a65a-fa13-c5cf-8998-91fe396cb809,1b03ba92-cf96-469d-8fce-f65eb9600c6a,6
01b46a48-c849-5613-da92-5daa19dafe24,cec3a65a-fa13-c5cf-8998-91fe396cb809,97efb347-833a-4545-87f2-2d1120f31fc2,7
92ccb63c-71a8-8616-c02f-6847533ec2cb,cec3a65a-fa13-c5cf-8998-91fe396cb809,bc73a4a8-b1c6-42fe-a7a4-d9165a62310b,8
7fc9b1be-d609-c799-9b78-459a54aae992,ceaa879a-6888-4329-c845-3f5237f8e48c,eb9dc3af-33ec-4cb1-b5e5-aad750746ef0,0
05fd4edb-5ef7-2380-d38b-2e917bda6588,cea4a35d-be7f-32a6-4205-25d1aab57a2e,2ac64044-5a52-4e94-9ce5-bacf98376e7a,0
90bbaaad-f017-af72-64a3-cffe0752c7d1,cea4a35d-be7f-32a6-4205-25d1aab57a2e,877512b1-bf9e-4d3d-8f7e-9e1c4ffe4d25,1
60ed4cae-4c1f-4534-2d76-620ad361772d,cea4a35d-be7f-32a6-4205-25d1aab57a2e,2a84620d-a0d7-4fb1-8680-ec504f49c566,2
e5a3dc0e-4d3b-412b-4c6d-6a116346a1c4,ce86c204-7bb3-48dd-9e72-1a8b0daba108,e182afcd-625e-4603-b221-5726a7953068,0
ebdf5fbb-28c0-c67a-860c-9928793f68bc,ce61e773-d7b1-4fa4-ed0f-c3df1c515331,2ac64044-5a52-4e94-9ce5-bacf98376e7a,0
41ef4cc3-628d-f4ca-7931-0990a7d9e97f,ce61e773-d7b1-4fa4-ed0f-c3df1c515331,da5d05f0-ccaa-436e-8758-489dbd0a1ad5,1
14b442a0-78f3-e9db-ad75-65d5f7343e9f,8105fe11-af77-a14e-19ca-d67185c7dd15,bc73a4a8-b1c6-42fe-a7a4-d9165a62310b,8
fbbd8d36-d6da-13d0-a9d5-6f1aa2bcdf04,ce61e773-d7b1-4fa4-ed0f-c3df1c515331,2a84620d-a0d7-4fb1-8680-ec504f49c566,2
e34277b4-c727-d63c-045e-6e2ca0ce4847,ce1d416a-3577-7501-4cf4-b6779e135417,2ac64044-5a52-4e94-9ce5-bacf98376e7a,0
868fc39e-55e0-728e-b3a1-f6610f0f5171,ce1d416a-3577-7501-4cf4-b6779e135417,a585b025-8d39-42aa-86a5-260e8ab5237a,1
f6cd0b43-0af4-d04d-52f5-fadce976453d,ce1d416a-3577-7501-4cf4-b6779e135417,2a84620d-a0d7-4fb1-8680-ec504f49c566,2
c0cb2774-0dae-88ef-2665-8d871fac7c9e,ce10274f-7959-3197-3a31-483ea4fe3403,d8936590-46bb-4ce2-a780-e42fe5f02165,0
8e7a7f01-a6b3-60a7-4e4f-6a86d63d67f4,ea66d453-1c31-2e04-9fea-93a61d914338,a506b4ab-d8f5-40ed-8922-f1d6f38976bf,5
2aabeef3-ccc8-d89c-d3d9-6599f7dc2465,ce04d473-48af-330e-8daf-c792afc250b0,2ac64044-5a52-4e94-9ce5-bacf98376e7a,0
bbd574da-fdbf-b203-24da-01c49f2f1a03,ce04d473-48af-330e-8daf-c792afc250b0,9817c65a-2a2d-49a4-a70d-000bfa8e049f,1
039096c0-520a-639c-7958-bb6af192f5d3,ce04d473-48af-330e-8daf-c792afc250b0,2a84620d-a0d7-4fb1-8680-ec504f49c566,2
fb9acbb2-04ea-d385-54cb-ca3bfd542ba4,80e74421-7190-f7d4-8f48-a1fed5ba8ee1,118541ee-f389-423b-adb8-824495992d59,0
3b7fd42d-c9f6-72b0-c314-8f6ec090fdf4,80deeb2c-f134-c50c-bfd8-50e7085da9da,b81d432e-9bac-4193-8eca-6b648a25f119,0
3af4758e-2c2c-24e8-b6a9-05d3440ae1c8,80deeb2c-f134-c50c-bfd8-50e7085da9da,61e3240a-1b94-49c5-b831-a1d6dd8ca2c5,1
885f4411-7897-e32f-056a-57482a0cdd89,80deeb2c-f134-c50c-bfd8-50e7085da9da,3e60a6fd-dd49-4c3b-850d-546363a88193,2
171a563e-0a35-706d-532b-5025fa9040a5,80deeb2c-f134-c50c-bfd8-50e7085da9da,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3
81141746-d955-92fc-deb9-7c8e30e43c13,80deeb2c-f134-c50c-bfd8-50e7085da9da,50f245a9-e6dd-4d14-a166-f41445e0a236,4
93dc38d0-d8a9-3d3c-e584-aaf9a7e2f507,80deeb2c-f134-c50c-bfd8-50e7085da9da,0533d41b-5f91-492f-84ee-66f76cff6806,5
91fdf71c-38a3-9fcb-a12e-b04dd36b121f,e36fb481-e5c3-a4f7-dc3a-55ec2a06ca95,c252601a-8658-4a5d-a480-3e68068eda89,0
3c3bf2fd-df34-4802-3e37-3fb65e98ec8c,e39fc667-24b7-1574-da0e-f763b1fb730a,36146fcc-226f-4dea-bb92-16b138bba234,1
03144462-5f1c-5853-c022-ca65aecdf770,e39fc667-24b7-1574-da0e-f763b1fb730a,fb7d7a63-108d-4672-92fb-11be325e472e,0
847dd5f9-9769-0fcf-3464-6d2ab85b025c,e3db0bde-b12f-7eff-4f48-82528ddf78f0,1a9c22de-306b-42b7-9f24-3bec1455b875,0
58e0ab7e-fb84-42ce-17c8-99f1e7d8e5f6,e3e46108-07bb-4b21-377d-aa8b2833dcfa,2a84620d-a0d7-4fb1-8680-ec504f49c566,4
7275e28f-b8cc-e609-facb-6647d273ffdd,e3e46108-07bb-4b21-377d-aa8b2833dcfa,ed17cdbf-a4a8-4832-98f3-99727e3417aa,3
25fa1f91-f851-5ffb-b9dd-8087bc7b3ef0,e3e46108-07bb-4b21-377d-aa8b2833dcfa,42e3c7fe-9725-451e-b347-074d58cfffd7,2
1e476049-ebe7-a7dd-8637-36ec26751b3d,e3e46108-07bb-4b21-377d-aa8b2833dcfa,16bcf4ec-3332-49fc-b50d-e1e6f9a766a1,1
c8193812-1080-dfce-27a3-23b9ce3b2081,e3e46108-07bb-4b21-377d-aa8b2833dcfa,cf6cf7d3-5d2a-4204-a79f-afc7cb6ad26b,0
7c60ee7f-fae3-107b-e04a-b6f8fcd20f6e,3210f3d0-8741-9671-2716-1984a64e7704,e60b989c-74f2-4618-9840-bf65bb7c992d,1
9b190bd5-0e89-717a-5bc2-f2fa66f01bf9,3210f3d0-8741-9671-2716-1984a64e7704,2a84620d-a0d7-4fb1-8680-ec504f49c566,2
b0c197aa-eb78-2fa0-00ae-75b30e080843,32076e92-9fe5-3fc8-2ca3-bd3607011db9,b81d432e-9bac-4193-8eca-6b648a25f119,0
1e1c1810-1f62-01ad-a292-16331dd76ffd,32076e92-9fe5-3fc8-2ca3-bd3607011db9,8b36509f-8b7d-4834-a355-9cac0f7968d2,1
8836c445-f50e-3101-a730-1272a226cbef,32076e92-9fe5-3fc8-2ca3-bd3607011db9,61e3240a-1b94-49c5-b831-a1d6dd8ca2c5,2
190cfa82-5d69-c118-edf9-99be8accf711,32076e92-9fe5-3fc8-2ca3-bd3607011db9,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3
53905b09-1753-c18d-8f86-71dbabd7bc73,32076e92-9fe5-3fc8-2ca3-bd3607011db9,50f245a9-e6dd-4d14-a166-f41445e0a236,4
518cae15-8ad2-0354-cc8e-d76d11d4201c,32076e92-9fe5-3fc8-2ca3-bd3607011db9,0533d41b-5f91-492f-84ee-66f76cff6806,5
ff474b0f-cce1-43ae-5612-88a42e9cd182,cddf5e2b-2e70-4813-24c6-12ec8b2e991c,2ac64044-5a52-4e94-9ce5-bacf98376e7a,0
afce9134-f0c5-63ea-8214-b3a5e63a9664,cddf5e2b-2e70-4813-24c6-12ec8b2e991c,849c9c6b-72c1-475c-8f91-c33c01e68112,1
a1591189-8d51-8b58-fa68-4ef5fc53600c,cddf5e2b-2e70-4813-24c6-12ec8b2e991c,2a84620d-a0d7-4fb1-8680-ec504f49c566,2
34f504b8-5887-9f7e-f9a6-3670bd935846,cdd01952-ef45-6650-5ded-f241dc1a9f3d,2ac64044-5a52-4e94-9ce5-bacf98376e7a,0
ede59312-0138-02dd-3ef3-286d9a20d9d7,cdd01952-ef45-6650-5ded-f241dc1a9f3d,c6d1e792-02bb-4fc6-9b99-926629774e81,1
dc4e5a15-a017-3d9d-0da9-1cba1887294d,cdd01952-ef45-6650-5ded-f241dc1a9f3d,2a84620d-a0d7-4fb1-8680-ec504f49c566,2
d60cf601-b635-b8f1-17d8-dce01e87baee,cdca0404-3597-3e38-f6b2-024740ef00dd,b81d432e-9bac-4193-8eca-6b648a25f119,0
0097b0f5-47d9-deb7-8d6b-5adb1d7aff19,cdca0404-3597-3e38-f6b2-024740ef00dd,61e3240a-1b94-49c5-b831-a1d6dd8ca2c5,1
12d5405a-ecde-5261-7d4a-9dd852d7fada,e3e4aad4-d3ec-f65a-d8b7-985f53bf45cb,7446c4b7-b931-441d-85f1-dd77efb72b1f,0
5fa2a832-9204-68e2-7750-c76104fe0ce3,e3e654a2-c5ec-d36d-67ab-20308f3bf6db,2a84620d-a0d7-4fb1-8680-ec504f49c566,2
18181a62-c426-7405-2452-7d2fd13fd571,e3e654a2-c5ec-d36d-67ab-20308f3bf6db,f761e3d5-4080-4c93-977a-d4fdb7ae2119,1
82d93cba-566f-b5d1-afc1-c2402b0decc6,e3e654a2-c5ec-d36d-67ab-20308f3bf6db,2ac64044-5a52-4e94-9ce5-bacf98376e7a,0
c797b887-350b-c887-3a82-f02047c43509,e41d7d3a-3a09-4579-1ae0-624afb4ab4c6,c2ebb245-6a5f-46fe-86ba-c174274f3a0e,8
b1ca6579-eeed-f7ac-5ca7-b6ab86997019,e41d7d3a-3a09-4579-1ae0-624afb4ab4c6,bc73a4a8-b1c6-42fe-a7a4-d9165a62310b,7
9b03102d-132a-db1e-4b34-cc09cb8a18ff,e41d7d3a-3a09-4579-1ae0-624afb4ab4c6,97efb347-833a-4545-87f2-2d1120f31fc2,6
f91597be-dedd-8303-3069-2b956e37a6dd,e41d7d3a-3a09-4579-1ae0-624afb4ab4c6,1b03ba92-cf96-469d-8fce-f65eb9600c6a,5
a3bbf353-4a48-fdbe-7844-b55af32dac27,e41d7d3a-3a09-4579-1ae0-624afb4ab4c6,0533d41b-5f91-492f-84ee-66f76cff6806,4
ffe7a6f0-babc-c164-2a0f-076f0047d339,cdca0404-3597-3e38-f6b2-024740ef00dd,9830222f-3a59-4484-ab68-7dafbb22b656,2
598384c2-a414-db45-d1a9-b14257985a6f,cdca0404-3597-3e38-f6b2-024740ef00dd,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,3
a30b19c5-b9e9-0705-5ea2-077ca2a42117,cdca0404-3597-3e38-f6b2-024740ef00dd,0533d41b-5f91-492f-84ee-66f76cff6806,4
b8d254f9-e1c0-f8c1-1726-5e87fe766ba7,cdca0404-3597-3e38-f6b2-024740ef00dd,1b03ba92-cf96-469d-8fce-f65eb9600c6a,5
ffb0f5c0-89aa-e671-8498-0f051b5ceae8,cdca0404-3597-3e38-f6b2-024740ef00dd,97efb347-833a-4545-87f2-2d1120f31fc2,6
4ad17289-1348-428e-2946-79dc2dadeab0,cdca0404-3597-3e38-f6b2-024740ef00dd,bc73a4a8-b1c6-42fe-a7a4-d9165a62310b,7
ab4ef584-f6dd-7c74-4820-c93babb058ec,cdc79a50-83f0-7675-a9f4-e4bc683fa852,2ac64044-5a52-4e94-9ce5-bacf98376e7a,0
1e1599dc-57d0-c510-a56e-9ba1b92bf3fb,cdc79a50-83f0-7675-a9f4-e4bc683fa852,a4c92f56-6cbe-4404-8552-2fb10e0f196a,1
5dd3c2dd-c123-503b-416c-17aa94e325a6,cdc79a50-83f0-7675-a9f4-e4bc683fa852,2a84620d-a0d7-4fb1-8680-ec504f49c566,2
933f51f9-cf65-9832-b64d-d4077230058d,e41d7d3a-3a09-4579-1ae0-624afb4ab4c6,b2f7003a-2e06-4d20-aacd-0dbace46f4d3,3
f9795f4c-c4d2-36af-36b3-d4895df7da71,32076e92-9fe5-3fc8-2ca3-bd3607011db9,1b03ba92-cf96-469d-8fce-f65eb9600c6a,6
70fcab32-8182-2cb7-7e28-9c981e30b2b1,32076e92-9fe5-3fc8-2ca3-bd3607011db9,97efb347-833a-4545-87f2-2d1120f31fc2,7
b5ab9e8c-e756-7d4d-f002-1774ce454cf8,32076e92-9fe5-3fc8-2ca3-bd3607011db9,bc73a4a8-b1c6-42fe-a7a4-d9165a62310b,8
8ead725e-6888-3bb6-6164-9d7a64b7f239,31e891e9-63b0-472d-b293-838e4f050b3e,2ac64044-5a52-4e94-9ce5-bacf98376e7a,0
f832cecf-4ae8-f858-b70a-fdd11cb5e117,31e891e9-63b0-472d-b293-838e4f050b3e,27615449-bebc-4ac3-a98b-2a40095224fe,1
b065f1dd-6245-1f50-b50d-3b0ab5a95c42,31e891e9-63b0-472d-b293-838e4f050b3e,2a84620d-a0d7-4fb1-8680-ec504f49c566,2
320f7061-8f9d-a5b2-dcac-24f49ce683d0,31b609f7-1bd7-03d9-7242-5ae75be7036b,2ac64044-5a52-4e94-9ce5-bacf98376e7a,0
64d5d9bb-5d06-b525-e859-88a6ee4bbfb1,31b609f7-1bd7-03d9-7242-5ae75be7036b,ac81a213-d28f-4297-9c1a-78e3d7d4c773,1
66598829-b9e8-a5bc-8609-2772c032925f,31b609f7-1bd7-03d9-7242-5ae75be7036b,2a84620d-a0d7-4fb1-8680-ec504f49c566,2
dacd92e3-fc65-56b8-6941-a7861bf4286a,e41d7d3a-3a09-4579-1ae0-624afb4ab4c6,709f53c7-8552-4928-8fcd-b85219cdad05,2
8d3fc5a6-aa54-f1bc-01b9-d0de48a50b12,e41d7d3a-3a09-4579-1ae0-624afb4ab4c6,53f92de0-7547-4e61-9df5-07ef6bc8d6e7,1
509e40b9-8f4a-5d3a-d081-f7f07cf852ea,e41d7d3a-3a09-4579-1ae0-624afb4ab4c6,61e3240a-1b94-49c5-b831-a1d6dd8ca2c5,0
4533be58-c8e8-6be6-aa93-5dfde30a2f61,e424bc24-a6ff-f188-86c2-3fa4035d6670,90f9a1f6-032b-483f-a14a-584bfab96e92,0
d3d1818a-bc5e-b6c2-3c25-1fd2f2cabb94,e42bb5d5-26bc-eba7-a8c7-785219f2481b,f32d44d5-29d7-4e11-9a80-aa124478e9cc,0
e97027aa-2520-c162-ae9f-83ac9ba3383b,e438c958-6591-da77-3e03-9066753971cb,f0c18267-6ef6-477a-b522-6dc7ca27fbd9,2
e20b2f7b-fbcd-a543-f78f-581e14a3ea6a,e438c958-6591-da77-3e03-9066753971cb,2a84620d-a0d7-4fb1-8680-ec504f49c566,1
3f23c3b9-247e-216a-cd07-3d499eaf7878,e438c958-6591-da77-3e03-9066753971cb,2ac64044-5a52-4e94-9ce5-bacf98376e7a,0
6116664c-dcdb-bdb3-50fa-562e42ecd06e,80deeb2c-f134-c50c-bfd8-50e7085da9da,1b03ba92-cf96-469d-8fce-f65eb9600c6a,6
3767e7bd-f69e-bc1d-8e4d-b2ab808da454,80deeb2c-f134-c50c-bfd8-50e7085da9da,97efb347-833a-4545-87f2-2d1120f31fc2,7
f5e583c1-db32-9794-ca72-7b427a555394,80deeb2c-f134-c50c-bfd8-50e7085da9da,bc73a4a8-b1c6-42fe-a7a4-d9165a62310b,8
381c9740-cfd2-81ac-3d26-f6d05bfb8aa6,80dae55f-11a5-b2b4-45bc-d8f22b89e06e,2ac64044-5a52-4e94-9ce5-bacf98376e7a,0
914aa469-4fd5-ea09-bcf7-ca9f83719929,80dae55f-11a5-b2b4-45bc-d8f22b89e06e,4bc99bd8-083e-494d-bfa7-9be80143c140,1
890701b6-82aa-0227-24af-b89a7c8206aa,80d680a3-7d5b-59e4-7124-2e020e21a87a,2ac64044-5a52-4e94-9ce5-bacf98376e7a,0
